,team_id,game,date_str,time,type,site,opp,conf,srs,team_result,team_pts,opp_pts,ot,win_num,loss_num,streak,arena,team,date,dow,month,day,year
210,7,28,Sat Feb 24 2024,3:00p,REG,0,Northwestern,Big Ten,-0.22,W,74.0,60.0,,17.0,11.0,W 1,Welsh-Ryan Arena,Michigan,2024-02-24,5,2,24,2024
211,7,29,Wed Feb 28 2024,7:00p,REG,0,Ohio State (2),Big Ten,34.28,L,51.0,67.0,,17.0,12.0,L 1,Value City Arena,Michigan,2024-02-28,2,2,28,2024
212,7,30,Sun Mar 3 2024,7:00p,REG,1,Purdue,Big Ten,14.46,W,64.0,60.0,,18.0,12.0,W 1,Crisler Center,Michigan,2024-03-03,6,3,3,2024
214,8,1,Tue Nov 7 2023,6:00p,REG,1,Bucknell,Patriot,-12.13,W,94.0,51.0,,1.0,0.0,W 1,Bryce Jordan Center,Penn State,2023-11-07,1,11,7,2023
215,8,2,Fri Nov 10 2023,5:00p,REG,1,Navy,Patriot,-16.69,W,107.0,44.0,,2.0,0.0,W 2,Bryce Jordan Center,Penn State,2023-11-10,4,11,10,2023
216,8,3,Mon Nov 13 2023,6:00p,REG,1,Kansas,Big 12,20.46,W,91.0,85.0,,3.0,0.0,W 3,Bryce Jordan Center,Penn State,2023-11-13,0,11,13,2023
217,8,4,Thu Nov 16 2023,7:00p,REG,0,St. John's (NY),Big East,9.5,W,69.0,53.0,,4.0,0.0,W 4,Carnesecca Arena,Penn State,2023-11-16,3,11,16,2023
218,8,5,Mon Nov 20 2023,6:30p,REG,-1,Oklahoma State,Big 12,17.76,W,89.0,80.0,,5.0,0.0,W 5,Baha Mar Convention Center,Penn State,2023-11-20,0,11,20,2023
219,8,6,Wed Nov 22 2023,9:00p,REG,-1,Southern California (8),Pac-12,30.17,L,70.0,71.0,,5.0,1.0,L 1,Baha Mar Convention Center,Penn State,2023-11-22,2,11,22,2023
220,8,7,Sun Nov 26 2023,1:00p,REG,1,Providence,Big East,5.0,W,73.0,66.0,,6.0,1.0,W 1,Bryce Jordan Center,Penn State,2023-11-26,6,11,26,2023
221,8,8,Wed Nov 29 2023,6:00p,REG,1,Radford,Big South,-16.02,W,97.0,47.0,,7.0,1.0,W 2,Bryce Jordan Center,Penn State,2023-11-29,2,11,29,2023
222,8,9,Mon Dec 4 2023,6:00p,REG,0,West Virginia,Big 12,28.34,L,65.0,83.0,,7.0,2.0,L 1,WVU Coliseum,Penn State,2023-12-04,0,12,4,2023
223,8,10,Sun Dec 10 2023,1:00p,REG,0,Ohio State (12),Big Ten,34.28,L,84.0,94.0,OT,7.0,3.0,L 2,Value City Arena,Penn State,2023-12-10,6,12,10,2023
224,8,11,Sun Dec 17 2023,1:00p,REG,1,Saint Francis (PA),NEC,-31.56,W,119.0,43.0,,8.0,3.0,W 1,Bryce Jordan Center,Penn State,2023-12-17,6,12,17,2023
225,8,12,Wed Dec 20 2023,11:30a,REG,1,Central Connecticut State,NEC,-20.1,W,101.0,73.0,,9.0,3.0,W 2,Bryce Jordan Center,Penn State,2023-12-20,2,12,20,2023
226,8,13,Sat Dec 30 2023,4:00p,REG,1,Michigan State,Big Ten,28.21,L,87.0,98.0,,9.0,4.0,L 1,Bryce Jordan Center,Penn State,2023-12-30,5,12,30,2023
227,8,14,Tue Jan 2 2024,6:00p,REG,1,Northwestern,Big Ten,-0.22,W,95.0,55.0,,10.0,4.0,W 1,Bryce Jordan Center,Penn State,2024-01-02,1,1,2,2024
228,8,15,Wed Jan 10 2024,7:00p,REG,0,Indiana (14),Big Ten,30.25,L,67.0,75.0,,10.0,5.0,L 1,Simon Skjodt Assembly Hall,Penn State,2024-01-10,2,1,10,2024
229,8,16,Sun Jan 14 2024,2:00p,REG,0,Rutgers,Big Ten,3.79,W,94.0,80.0,,11.0,5.0,W 1,Jersey Mike's Arena,Penn State,2024-01-14,6,1,14,2024
230,8,17,Thu Jan 18 2024,7:00p,REG,1,Purdue,Big Ten,14.46,W,80.0,67.0,,12.0,5.0,W 2,Bryce Jordan Center,Penn State,2024-01-18,3,1,18,2024
231,8,18,Sun Jan 21 2024,1:00p,REG,1,Nebraska,Big Ten,22.52,W,82.0,73.0,,13.0,5.0,W 3,Bryce Jordan Center,Penn State,2024-01-21,6,1,21,2024
232,8,19,Thu Jan 25 2024,8:00p,REG,0,Northwestern,Big Ten,-0.22,W,76.0,65.0,,14.0,5.0,W 4,Welsh-Ryan Arena,Penn State,2024-01-25,3,1,25,2024
233,8,20,Sun Jan 28 2024,1:00p,REG,1,Maryland,Big Ten,22.6,W,112.0,76.0,,15.0,5.0,W 5,Bryce Jordan Center,Penn State,2024-01-28,6,1,28,2024
234,8,21,Wed Jan 31 2024,8:00p,REG,0,Minnesota,Big Ten,16.38,W,80.0,64.0,,16.0,5.0,W 6,Williams Arena,Penn State,2024-01-31,2,1,31,2024
235,8,22,Sat Feb 3 2024,6:00p,REG,1,Michigan,Big Ten,18.99,L,75.0,80.0,,16.0,6.0,L 1,Bryce Jordan Center,Penn State,2024-02-03,5,2,3,2024
236,8,23,Thu Feb 8 2024,9:00p,REG,0,Iowa (2),Big Ten,37.03,L,93.0,111.0,,16.0,7.0,L 2,Carver-Hawkeye Arena,Penn State,2024-02-08,3,2,8,2024
237,8,24,Sun Feb 11 2024,3:00p,REG,0,Wisconsin,Big Ten,7.62,L,64.0,69.0,,16.0,8.0,L 3,,Penn State,2024-02-11,6,2,11,2024
238,8,25,Thu Feb 15 2024,6:00p,REG,1,Illinois,Big Ten,19.38,L,71.0,86.0,,16.0,9.0,L 4,Bryce Jordan Center,Penn State,2024-02-15,3,2,15,2024
239,8,26,Sun Feb 18 2024,1:00p,REG,0,Maryland,Big Ten,22.6,L,62.0,77.0,,16.0,10.0,L 5,Xfinity Center,Penn State,2024-02-18,6,2,18,2024
240,8,27,Thu Feb 22 2024,6:00p,REG,1,Ohio State (2),Big Ten,34.28,L,69.0,82.0,,16.0,11.0,L 6,,Penn State,2024-02-22,3,2,22,2024
241,8,28,Wed Feb 28 2024,7:00p,REG,0,Purdue,Big Ten,14.46,W,93.0,88.0,,17.0,11.0,W 1,Mackey Arena,Penn State,2024-02-28,2,2,28,2024
242,8,29,Sun Mar 3 2024,1:00p,REG,1,Minnesota,Big Ten,16.38,W,90.0,34.0,,18.0,11.0,W 2,Bryce Jordan Center,Penn State,2024-03-03,6,3,3,2024
244,9,1,Tue Nov 7 2023,7:00p,REG,1,Morehead State,OVC,-8.41,W,81.0,61.0,,1.0,0.0,W 1,State Farm Center,Illinois,2023-11-07,1,11,7,2023
245,9,2,Sat Nov 11 2023,3:00p,REG,0,Marquette,Big East,20.04,L,67.0,71.0,,1.0,1.0,L 1,Al McGuire Center,Illinois,2023-11-11,5,11,11,2023
246,9,3,Wed Nov 15 2023,12:00p,REG,1,Saint Peter's,MAAC,-22.85,W,103.0,33.0,,2.0,1.0,W 1,State Farm Center,Illinois,2023-11-15,2,11,15,2023
247,9,4,Sat Nov 18 2023,1:00p,REG,-1,Notre Dame (16),ACC,32.47,L,68.0,79.0,,2.0,2.0,L 1,,Illinois,2023-11-18,5,11,18,2023
248,9,5,Sun Nov 26 2023,2:00p,REG,1,Canisius,MAAC,-10.77,W,90.0,58.0,,3.0,2.0,W 1,State Farm Center,Illinois,2023-11-26,6,11,26,2023
249,9,6,Wed Nov 29 2023,7:00p,REG,1,Central Connecticut State,NEC,-20.1,W,89.0,50.0,,4.0,2.0,W 2,State Farm Center,Illinois,2023-11-29,2,11,29,2023
250,9,7,Wed Dec 6 2023,7:00p,REG,1,Northern Kentucky,Horizon,-7.37,W,74.0,52.0,,5.0,2.0,W 3,State Farm Center,Illinois,2023-12-06,2,12,6,2023
251,9,8,Sun Dec 10 2023,3:00p,REG,1,Michigan,Big Ten,18.99,L,48.0,84.0,,5.0,3.0,L 1,State Farm Center,Illinois,2023-12-10,6,12,10,2023
252,9,9,Sun Dec 17 2023,4:00p,REG,1,Missouri,SEC,12.45,L,66.0,69.0,,5.0,4.0,L 2,State Farm Center,Illinois,2023-12-17,6,12,17,2023
253,9,10,Wed Dec 20 2023,11:00a,REG,-1,Arkansas,SEC,14.38,L,59.0,60.0,,5.0,5.0,L 3,,Illinois,2023-12-20,2,12,20,2023
254,9,11,Thu Dec 21 2023,1:15p,REG,-1,UTEP,CUSA,-4.78,W,81.0,71.0,,6.0,5.0,W 1,,Illinois,2023-12-21,3,12,21,2023
255,9,12,Sun Dec 31 2023,12:30p,REG,0,Indiana (16),Big Ten,30.25,L,71.0,77.0,,6.0,6.0,L 1,Simon Skjodt Assembly Hall,Illinois,2023-12-31,6,12,31,2023
256,9,13,Sun Jan 7 2024,3:00p,REG,1,Wisconsin,Big Ten,7.62,L,61.0,67.0,,6.0,7.0,L 2,State Farm Center,Illinois,2024-01-07,6,1,7,2024
257,9,14,Thu Jan 11 2024,8:00p,REG,0,Nebraska,Big Ten,22.52,L,48.0,56.0,,6.0,8.0,L 3,Pinnacle Bank Arena,Illinois,2024-01-11,3,1,11,2024
258,9,15,Sun Jan 14 2024,3:00p,REG,0,Northwestern,Big Ten,-0.22,W,93.0,52.0,,7.0,8.0,W 1,Welsh-Ryan Arena,Illinois,2024-01-14,6,1,14,2024
259,9,16,Wed Jan 17 2024,7:00p,REG,1,Rutgers,Big Ten,3.79,W,96.0,68.0,,8.0,8.0,W 2,State Farm Center,Illinois,2024-01-17,2,1,17,2024
260,9,17,Sat Jan 20 2024,1:00p,REG,0,Maryland,Big Ten,22.6,L,82.0,90.0,,8.0,9.0,L 1,Xfinity Center,Illinois,2024-01-20,5,1,20,2024
261,9,18,Thu Jan 25 2024,7:00p,REG,1,Ohio State (12),Big Ten,34.28,L,59.0,67.0,,8.0,10.0,L 2,State Farm Center,Illinois,2024-01-25,3,1,25,2024
262,9,19,Sun Jan 28 2024,3:00p,REG,1,Minnesota,Big Ten,16.38,W,73.0,68.0,,9.0,10.0,W 1,State Farm Center,Illinois,2024-01-28,6,1,28,2024
263,9,20,Wed Jan 31 2024,7:00p,REG,0,Michigan,Big Ten,18.99,W,77.0,64.0,,10.0,10.0,W 2,Crisler Center,Illinois,2024-01-31,2,1,31,2024
264,9,21,Mon Feb 5 2024,8:00p,REG,0,Purdue,Big Ten,14.46,L,72.0,77.0,OT,10.0,11.0,L 1,Mackey Arena,Illinois,2024-02-05,0,2,5,2024
265,9,22,Thu Feb 8 2024,7:00p,REG,1,Northwestern,Big Ten,-0.22,W,82.0,71.0,,11.0,11.0,W 1,State Farm Center,Illinois,2024-02-08,3,2,8,2024
266,9,23,Sun Feb 11 2024,3:00p,REG,1,Maryland,Big Ten,22.6,L,53.0,69.0,,11.0,12.0,L 1,State Farm Center,Illinois,2024-02-11,6,2,11,2024
267,9,24,Thu Feb 15 2024,6:00p,REG,0,Penn State,Big Ten,25.4,W,86.0,71.0,,12.0,12.0,W 1,Bryce Jordan Center,Illinois,2024-02-15,3,2,15,2024
268,9,25,Mon Feb 19 2024,2:00p,REG,1,Indiana (14),Big Ten,30.25,W,86.0,66.0,,13.0,12.0,W 2,State Farm Center,Illinois,2024-02-19,0,2,19,2024
269,9,26,Sun Feb 25 2024,1:00p,REG,0,Iowa (4),Big Ten,37.03,L,85.0,101.0,,13.0,13.0,L 1,Carver-Hawkeye Arena,Illinois,2024-02-25,6,2,25,2024
270,9,27,Thu Feb 29 2024,8:00p,REG,0,Michigan State,Big Ten,28.21,L,70.0,87.0,,13.0,14.0,L 2,Breslin Student Events Center,Illinois,2024-02-29,3,2,29,2024
271,9,28,Sun Mar 3 2024,4:00p,REG,1,Nebraska,Big Ten,22.52,W,74.0,73.0,,14.0,14.0,W 1,State Farm Center,Illinois,2024-03-03,6,3,3,2024
273,10,1,Tue Nov 7 2023,7:30p,REG,1,Milwaukee,Horizon,-4.31,W,62.0,51.0,,1.0,0.0,W 1,,Wisconsin,2023-11-07,1,11,7,2023
274,10,2,Thu Nov 9 2023,8:00p,REG,1,Western Illinois,OVC,-8.58,W,74.0,52.0,,2.0,0.0,W 2,,Wisconsin,2023-11-09,3,11,9,2023
275,10,3,Tue Nov 14 2023,7:30p,REG,1,South Dakota State,Summit,14.26,W,66.0,64.0,,3.0,0.0,W 3,,Wisconsin,2023-11-14,1,11,14,2023
276,10,4,Sun Nov 19 2023,5:00p,REG,0,Kansas State,Big 12,29.22,L,57.0,75.0,,3.0,1.0,L 1,Bramlage Coliseum,Wisconsin,2023-11-19,6,11,19,2023
277,10,5,Fri Nov 24 2023,2:00p,REG,-1,Arkansas,SEC,14.38,L,62.0,65.0,,3.0,2.0,L 2,Suncoast Credit Union Arena,Wisconsin,2023-11-24,4,11,24,2023
278,10,6,Sat Nov 25 2023,7:30p,REG,-1,Boston College,ACC,11.84,W,82.0,72.0,,4.0,2.0,W 1,Suncoast Credit Union Arena,Wisconsin,2023-11-25,5,11,25,2023
279,10,7,Wed Nov 29 2023,7:30p,REG,1,Northern Illinois,MAC,-10.08,W,75.0,54.0,,5.0,2.0,W 2,,Wisconsin,2023-11-29,2,11,29,2023
280,10,8,Sun Dec 3 2023,1:00p,REG,1,Butler,Big East,5.5,L,51.0,59.0,,5.0,3.0,L 1,,Wisconsin,2023-12-03,6,12,3,2023
281,10,9,Sun Dec 10 2023,2:30p,REG,1,Iowa (4),Big Ten,37.03,L,65.0,87.0,,5.0,4.0,L 2,,Wisconsin,2023-12-10,6,12,10,2023
282,10,10,Wed Dec 13 2023,8:00p,REG,0,St. Thomas,Summit,-7.62,W,78.0,55.0,,6.0,4.0,W 1,Schoenecker Arena,Wisconsin,2023-12-13,2,12,13,2023
283,10,11,Thu Dec 21 2023,7:30p,REG,1,Eastern Illinois,OVC,-9.8,W,76.0,64.0,,7.0,4.0,W 2,,Wisconsin,2023-12-21,3,12,21,2023
284,10,12,Sat Dec 30 2023,6:00p,REG,0,Purdue,Big Ten,14.46,L,50.0,89.0,,7.0,5.0,L 1,Mackey Arena,Wisconsin,2023-12-30,5,12,30,2023
285,10,13,Thu Jan 4 2024,9:00p,REG,1,Nebraska,Big Ten,22.52,L,57.0,69.0,,7.0,6.0,L 2,,Wisconsin,2024-01-04,3,1,4,2024
286,10,14,Sun Jan 7 2024,3:00p,REG,0,Illinois,Big Ten,19.38,W,67.0,61.0,,8.0,6.0,W 1,State Farm Center,Wisconsin,2024-01-07,6,1,7,2024
287,10,15,Wed Jan 10 2024,7:30p,REG,1,Northwestern,Big Ten,-0.22,L,69.0,74.0,,8.0,7.0,L 1,,Wisconsin,2024-01-10,2,1,10,2024
288,10,16,Sat Jan 13 2024,2:00p,REG,0,Michigan,Big Ten,18.99,L,52.0,76.0,,8.0,8.0,L 2,Crisler Center,Wisconsin,2024-01-13,5,1,13,2024
289,10,17,Tue Jan 16 2024,9:00p,REG,0,Iowa (2),Big Ten,37.03,L,50.0,96.0,,8.0,9.0,L 3,Carver-Hawkeye Arena,Wisconsin,2024-01-16,1,1,16,2024
290,10,18,Tue Jan 23 2024,9:00p,REG,1,Minnesota,Big Ten,16.38,W,59.0,56.0,,9.0,9.0,W 1,,Wisconsin,2024-01-23,1,1,23,2024
291,10,19,Sat Jan 27 2024,3:00p,REG,1,Rutgers,Big Ten,3.79,W,73.0,62.0,,10.0,9.0,W 2,,Wisconsin,2024-01-27,5,1,27,2024
292,10,20,Thu Feb 1 2024,6:00p,REG,0,Ohio State (8),Big Ten,34.28,L,49.0,87.0,,10.0,10.0,L 1,Value City Arena,Wisconsin,2024-02-01,3,2,1,2024
293,10,21,Sun Feb 4 2024,3:00p,REG,0,Northwestern,Big Ten,-0.22,L,43.0,69.0,,10.0,11.0,L 2,Welsh-Ryan Arena,Wisconsin,2024-02-04,6,2,4,2024
294,10,22,Sun Feb 11 2024,3:00p,REG,1,Penn State,Big Ten,25.4,W,69.0,64.0,,11.0,11.0,W 1,,Wisconsin,2024-02-11,6,2,11,2024
295,10,23,Wed Feb 14 2024,8:00p,REG,1,Indiana (14),Big Ten,30.25,L,54.0,68.0,,11.0,12.0,L 1,,Wisconsin,2024-02-14,2,2,14,2024
296,10,24,Sat Feb 17 2024,2:00p,REG,0,Rutgers,Big Ten,3.79,W,61.0,43.0,,12.0,12.0,W 1,Jersey Mike's Arena,Wisconsin,2024-02-17,5,2,17,2024
297,10,25,Tue Feb 20 2024,7:00p,REG,0,Minnesota,Big Ten,16.38,W,67.0,56.0,,13.0,12.0,W 2,Williams Arena,Wisconsin,2024-02-20,1,2,20,2024
298,10,26,Sun Feb 25 2024,4:00p,REG,1,Purdue,Big Ten,14.46,L,55.0,79.0,,13.0,13.0,L 1,,Wisconsin,2024-02-25,6,2,25,2024
299,10,27,Thu Feb 29 2024,6:00p,REG,0,Maryland,Big Ten,22.6,L,63.0,79.0,,13.0,14.0,L 2,Xfinity Center,Wisconsin,2024-02-29,3,2,29,2024
300,10,28,Sun Mar 3 2024,2:00p,REG,1,Michigan State,Big Ten,28.21,L,52.0,78.0,,13.0,15.0,L 3,,Wisconsin,2024-03-03,6,3,3,2024
302,11,1,Wed Nov 8 2023,8:00p,REG,1,Long Island University,NEC,-26.41,W,92.0,57.0,,1.0,0.0,W 1,Williams Arena,Minnesota,2023-11-08,2,11,8,2023
303,11,2,Sun Nov 12 2023,2:00p,REG,1,Chicago State,Ind,-31.11,W,100.0,42.0,,2.0,0.0,W 2,Williams Arena,Minnesota,2023-11-12,6,11,12,2023
304,11,3,Wed Nov 15 2023,8:00p,REG,1,North Dakota State,Summit,5.18,W,75.0,53.0,,3.0,0.0,W 3,Williams Arena,Minnesota,2023-11-15,2,11,15,2023
305,11,4,Sun Nov 19 2023,5:00p,REG,1,Connecticut (8),Big East,38.4,L,44.0,62.0,,3.0,1.0,L 1,Williams Arena,Minnesota,2023-11-19,6,11,19,2023
306,11,5,Wed Nov 22 2023,8:00p,REG,1,Cal State Northridge,Big West,-17.99,W,84.0,31.0,,4.0,1.0,W 1,Williams Arena,Minnesota,2023-11-22,2,11,22,2023
307,11,6,Sun Nov 26 2023,3:00p,REG,1,Stony Brook,CAA,10.17,W,67.0,54.0,,5.0,1.0,W 2,Williams Arena,Minnesota,2023-11-26,6,11,26,2023
308,11,7,Wed Nov 29 2023,8:00p,REG,1,Norfolk State,MEAC,1.09,W,74.0,43.0,,6.0,1.0,W 3,Williams Arena,Minnesota,2023-11-29,2,11,29,2023
309,11,8,Sat Dec 2 2023,2:00p,REG,1,Drake,MVC,13.19,W,94.0,88.0,2OT,7.0,1.0,W 4,Williams Arena,Minnesota,2023-12-02,5,12,2,2023
310,11,9,Wed Dec 6 2023,7:00p,REG,0,Kentucky,SEC,4.04,W,76.0,57.0,,8.0,1.0,W 5,Memorial Coliseum,Minnesota,2023-12-06,2,12,6,2023
311,11,10,Sun Dec 10 2023,2:00p,REG,1,Purdue,Big Ten,14.46,W,60.0,58.0,,9.0,1.0,W 6,Williams Arena,Minnesota,2023-12-10,6,12,10,2023
312,11,11,Wed Dec 13 2023,12:00p,REG,1,Grambling,SWAC,-6.65,W,96.0,64.0,,10.0,1.0,W 7,Williams Arena,Minnesota,2023-12-13,2,12,13,2023
313,11,12,Thu Dec 21 2023,4:00p,REG,1,Lindenwood,OVC,-16.92,W,100.0,45.0,,11.0,1.0,W 8,Williams Arena,Minnesota,2023-12-21,3,12,21,2023
314,11,13,Sat Dec 30 2023,2:00p,REG,0,Iowa (4),Big Ten,37.03,L,71.0,94.0,,11.0,2.0,L 1,Carver-Hawkeye Arena,Minnesota,2023-12-30,5,12,30,2023
315,11,14,Wed Jan 3 2024,8:00p,REG,1,Maryland,Big Ten,22.6,L,64.0,72.0,,11.0,3.0,L 2,Williams Arena,Minnesota,2024-01-03,2,1,3,2024
316,11,15,Tue Jan 9 2024,8:00p,REG,0,Michigan,Big Ten,18.99,W,82.0,66.0,,12.0,3.0,W 1,Crisler Center,Minnesota,2024-01-09,1,1,9,2024
